Date 20.07.2020 15:06:39
P,e,a,k, ,h,e,i,g,h,t,:, ,0,.,0,8,6,7,7,8,1,9,8,2,6,6,7,2,3,9,2
P,e,a,k, ,a,r,e,a,:, ,0,.,0,0,2,4,7,9,5,6,3,5,2,5,8,7,8,4,5,2,5
B,a,s,e,l,i,n,e,:, ,2,1,7,5,6,.,9,1,1,8,5,6,8,9,1,7,3,3
E,x,a,m,p,l,e, ,P,e,a,k,:, ,2,0,0,.,8,9,6,6,9,8,0,3,1,7,5,7,1,8
Wavelength / nm,Intensity / a.u.
Data
427.76385,-0.004167002042018386
427.77002,-3.2547263814635006e-05
427.77621,0.001436239454886854
427.78238,-0.00022026602694179758
427.78854,-0.000957372134724355
427.79474,0.002855951058763563
427.8009,0.006163838886367942
427.8071,0.0009688327442145435
427.81326,-0.0011925037355352993
427.81946,-0.0017450052043959537
427.82562,-0.005192987466385629
427.83182,-0.003263217662892882
427.83798,-0.004964327313539869
427.84415,-0.0013336474807955573
427.85034,-0.0023450201947689256
427.85651,0.0031244565293501747
427.8627,0.0007804745668943651
427.86887,0.0071694997235028
427.87506,0.005882953232490081
427.88123,0.00262017325783718
427.88739,0.006619603168642866
427.89359,0.004506182945464988
427.89975,0.0032202356943385755
427.90594,0.007220114637191384
427.91211,0.004785406343986504
427.9183,0.006349576720614829
427.92447,0.006902723505184274
