387.8414	1.0
388.1478	1.0
388.6409	1.0
388.985	1.0
389.0558	1.0
389.1189	1.0
389.2586	1.0
389.3065	1.0
389.5079	1.0
389.546	1.0
389.807	1.0
389.8387	1.0
