 3870.106      0.9806 
 3871.372      39.444 
 3871.548      37.2041 
 3871.68       44.6845 
 3871.787      40.054 
 3871.9        44.0582 
 3872.061      45.6442 
 3872.291      33.177 
 3872.701      40.3372 
 3872.828      38.6743 
 3873.078      43.212 
 3873.556      28.4971 
 3874.055      35.8438 
 3874.544      37.7266 
 3874.773      41.9186 
 3875.311      21.6652 
 3875.961      30.4484 
 3876.977      35.51 
 3877.188      38.4553 
 3877.466      13.743 
 3878.414      22.6118 
 3878.776      6.3397 
 3880.178      31.9106 
 3880.379      35.2879 
 3881.478      14.3948 
 3884.225      28.3378 
 3884.41       31.0766 
 3886.409      18.8396 
 3888.911      36.0162 
 3889.102      37.0822 
 3889.18       23.7354 
 3889.356      25.2365 
 3889.85       56.1099 
 3890.216      13.1239 
 3890.558      53.2893 
 3891.189      71.2499 
 3892.586      67.4093 
 3892.928      24.3821 
 3893.065      84.9082 
 3895.079      78.2315 
 3895.157      9.0085 
 3895.323      9.7245 
 3895.46       94.8631 
 3896.53       24.354 
 3897.478      33.1989 
 3898.07       87.5766 
 3898.387      100 
